CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
797,50.15708,Male,44.748802,9.971704,3.2634244,21.14156,Basic,Quarterly,517.3604,26.32699,0
798,50.618412,Female,41.4094,20.284784,1.6267959,16.114418,Standard,Quarterly,762.204,8.39552,0
799,40.76286,Female,30.54022,8.100127,1.5941293,11.648221,Standard,Quarterly,788.0901,6.4098716,0
800,34.62316,Female,12.487833,25.72905,1.4375384,12.290053,Standard,Quarterly,685.1132,5.761719,0
801,36.72654,Male,25.255215,11.526543,0.8232794,9.687212,Premium,Quarterly,748.0111,14.300783,0
802,39.820114,Female,31.886719,23.70114,2.2493396,2.7229838,Standard,Annual,585.0181,7.6545305,0
803,49.506844,Female,42.245182,20.563334,0.26995394,27.630033,Premium,Quarterly,755.5279,9.990281,0
804,54.290466,Male,49.546097,10.006477,9.364432,10.659444,Basic,Monthly,462.5627,19.397667,0
805,26.968897,Male,24.527596,7.933163,1.9151313,22.49512,Premium,Quarterly,469.76984,10.716649,0
806,45.65574,Male,48.547363,22.416523,5.2064147,14.961169,Standard,Annual,728.5799,10.161854,0
807,35.178463,Male,43.663723,24.654701,1.5183692,6.3322597,Standard,Annual,829.1808,16.446226,0
808,39.469,Female,18.218477,7.1563077,1.698032,12.011791,Standard,Quarterly,731.52026,6.385776,0
809,40.328995,Male,46.30538,5.251065,5.8636003,18.221376,Standard,Annual,748.4787,8.371184,0
810,49.28897,Male,41.713615,8.728447,6.4054418,5.2903714,Basic,Monthly,311.65216,21.577143,0
811,35.953262,Male,48.801716,19.56103,0.8554456,20.577196,Standard,Quarterly,822.65845,14.732463,0
812,30.995667,Male,21.527496,11.952848,5.044392,17.858912,Standard,Quarterly,767.8265,10.432096,0
813,30.82896,Male,19.009312,12.670535,3.2067363,10.060986,Standard,Quarterly,714.13745,16.607029,0
814,55.6663,Male,12.760515,5.859633,5.312574,10.722943,Premium,Quarterly,632.4511,11.111831,0
815,38.045704,Female,16.47908,17.849773,2.1667433,4.6622205,Standard,Quarterly,595.2485,8.527471,0
816,31.39872,Female,15.464517,12.587536,2.1169121,17.858131,Standard,Quarterly,668.8731,7.356226,0
817,36.310627,Male,29.66705,14.485623,2.689932,16.21072,Basic,Quarterly,805.7502,25.457582,0
818,30.094929,Female,40.549423,15.195888,0.9207487,6.8167768,Standard,Annual,809.56866,7.0873513,0
819,40.66831,Male,15.117731,20.809835,5.421038,12.7356615,Standard,Quarterly,593.91534,11.603229,0
820,43.906544,Male,49.45101,11.816111,2.1315005,19.76031,Basic,Quarterly,327.11658,17.15905,0
821,37.79198,Male,40.0372,7.558329,7.2424326,13.0819845,Basic,Annual,817.3038,16.929535,0
822,28.43939,Male,34.103508,18.187517,7.901357,11.777512,Basic,Annual,283.34473,19.847853,0
823,34.86455,Male,31.052887,21.49331,1.7848734,6.7243614,Basic,Quarterly,310.5504,16.347183,0
824,35.0941,Male,48.640224,8.102801,8.07698,6.003466,Basic,Annual,823.2789,25.178196,0
825,31.163956,Male,47.75711,7.8227763,4.978764,20.672037,Basic,Annual,728.98157,22.28587,0
826,49.771137,Male,28.806868,10.633003,1.3981581,24.229567,Basic,Quarterly,592.598,21.973055,0
827,42.945118,Male,16.890923,10.254304,5.9406924,25.54743,Standard,Quarterly,814.1311,13.079487,0
828,47.6401,Female,47.605553,8.623678,5.893632,19.677061,Basic,Quarterly,743.1551,8.155643,0
829,36.734776,Male,27.829756,7.5941997,2.2729237,18.439379,Premium,Quarterly,659.73346,13.176537,0
830,48.159176,Female,45.502235,12.890438,4.2236905,6.508733,Basic,Annual,758.78766,7.447253,0
831,28.025108,Male,37.676174,13.826955,1.1994689,15.330871,Basic,Quarterly,699.88007,23.713085,0
832,33.189823,Male,47.813488,18.712822,8.022185,23.113714,Basic,Annual,699.74976,22.254904,0
833,53.938942,Female,36.905968,7.1486964,5.9541416,15.34553,Basic,Quarterly,426.71713,5.7525783,0
834,37.230255,Male,43.46614,15.675344,7.5967317,21.024601,Basic,Annual,429.85245,16.19937,0
835,35.512062,Male,23.34337,9.98066,6.4914103,8.486804,Basic,Quarterly,499.62357,10.875172,0
836,27.456772,Male,48.695194,14.810026,0.8407569,6.7740717,Premium,Annual,738.05884,13.209155,0
837,53.145386,Male,49.260033,8.806088,3.4896853,19.256063,Basic,Monthly,304.72595,19.055832,0
838,22.140303,Male,20.031588,19.726868,7.375198,7.358265,Standard,Annual,798.53784,10.981954,0
839,50.16758,Female,33.279396,10.915868,7.936455,5.5109463,Basic,Monthly,252.74828,25.138271,0
840,43.335186,Male,47.030163,26.673874,3.2407637,7.264984,Standard,Annual,816.3147,9.996537,0
841,47.301025,Male,35.716274,21.233055,1.6906344,15.864272,Premium,Quarterly,627.7742,16.588861,0
842,59.15521,Male,31.571524,15.74636,5.268357,20.781769,Basic,Monthly,230.46355,22.117847,0
843,47.49143,Male,17.915087,6.367623,3.2775173,8.888096,Basic,Quarterly,294.8062,16.787014,0
844,32.471287,Female,50.63237,11.506906,1.2100267,11.904837,Premium,Quarterly,669.58154,6.744867,0
845,43.558,Female,47.71997,19.681475,7.619029,20.475061,Basic,Quarterly,231.21013,6.692578,0
846,48.34155,Female,48.582565,21.605246,2.546052,12.017131,Standard,Annual,640.949,8.441864,0
847,43.602737,Male,18.089487,12.683735,1.5849946,9.036468,Premium,Quarterly,710.8372,10.804431,0
848,27.713112,Male,30.123953,21.590342,2.7372882,10.0725765,Standard,Annual,629.682,8.677461,0
849,47.74472,Female,32.6527,21.419909,7.278179,26.421715,Standard,Annual,828.8107,10.206451,0
850,32.029114,Male,39.524307,21.216797,1.1088848,9.124675,Standard,Annual,729.2835,11.197941,0
851,26.005499,Male,36.385273,24.853527,1.0251245,6.4332256,Standard,Annual,746.03644,10.37639,0
852,37.700146,Male,50.724556,7.257817,6.6802626,19.080622,Basic,Annual,704.18115,25.380096,0
853,33.14676,Female,15.50538,26.26438,1.6506888,2.289703,Standard,Quarterly,903.8838,4.749761,0
854,39.629963,Male,22.776546,20.780857,6.690606,6.686475,Standard,Annual,789.8883,12.681859,0
855,38.64358,Male,18.887531,12.740336,1.822379,8.358871,Standard,Quarterly,780.3037,8.816624,0
856,53.13641,Female,45.644745,23.761927,2.1627448,9.026658,Basic,Annual,515.1167,7.4716454,0
857,49.474472,Male,47.99813,22.533072,3.9415264,19.591675,Basic,Annual,620.8851,16.602434,0
858,54.99845,Male,38.525497,6.7926307,6.055746,17.485987,Basic,Quarterly,422.97592,20.931034,0
859,36.275997,Male,38.310444,22.768744,2.9256678,7.118216,Standard,Annual,849.65826,14.554069,0
860,54.093513,Male,26.093254,22.955494,7.0565057,20.446936,Basic,Quarterly,730.67535,8.908497,0
861,28.149635,Male,31.075209,19.773619,3.3869405,19.636227,Standard,Annual,793.39386,21.679575,0
862,35.68819,Male,30.082306,16.590418,1.653923,13.355021,Standard,Quarterly,792.9263,18.02654,0
863,42.25202,Female,16.520863,22.447487,5.2880173,10.158185,Standard,Annual,799.83,6.363192,0
864,32.7214,Male,26.890003,17.625187,2.7173707,13.817856,Basic,Annual,377.1681,28.079067,0
865,33.712414,Male,46.854877,6.568559,1.7964692,13.379449,Basic,Quarterly,413.24414,12.7956505,0
866,31.574305,Male,31.931988,19.155144,1.14099,8.741597,Standard,Quarterly,801.34106,11.523567,0
867,28.874285,Female,24.011917,23.137928,5.049583,23.326536,Standard,Annual,500.1523,11.786136,0
868,34.55233,Male,25.462873,12.698523,2.159491,22.885433,Premium,Quarterly,353.70407,9.117731,0
869,29.411009,Male,16.963001,14.185095,0.99042964,3.5391793,Premium,Quarterly,724.02264,15.094387,0
870,37.48698,Male,9.6500225,10.526983,8.982565,19.479328,Premium,Quarterly,626.19434,24.709827,0
871,43.846794,Male,21.965687,19.63736,1.4831781,17.174273,Premium,Quarterly,655.8879,8.691555,0
872,31.566593,Male,32.50726,21.271896,4.8963795,8.484448,Standard,Annual,729.7053,16.152182,0
873,47.600647,Male,11.162531,6.557236,1.8492372,16.33784,Standard,Quarterly,727.91125,21.370901,0
874,54.51992,Male,15.635746,8.527438,2.8650725,6.400741,Premium,Quarterly,716.6934,14.180206,0
875,22.873169,Female,49.787342,5.870522,0.3700604,4.546684,Standard,Quarterly,841.36725,4.8909287,0
876,46.346893,Female,35.81412,25.427893,1.9436142,10.547894,Standard,Quarterly,626.9818,4.9416966,0
877,33.617653,Female,18.763174,11.867674,1.5248523,5.3918962,Premium,Quarterly,750.55536,7.4238567,0
878,37.458652,Male,30.714731,16.527353,1.2250896,9.947598,Premium,Quarterly,664.46326,14.733188,0
879,27.141596,Female,18.01709,24.613146,1.2933717,12.925557,Standard,Quarterly,573.3674,7.8225265,0
880,38.236084,Female,23.807405,8.679127,1.2009978,6.862216,Standard,Quarterly,774.14386,6.2465253,0
881,30.550674,Male,37.428246,22.171501,1.0012827,10.73248,Standard,Annual,799.15515,8.571762,0
882,56.2631,Female,41.907803,14.52174,7.8957934,19.769012,Basic,Quarterly,570.13086,5.3533835,0
883,32.115,Male,22.051968,8.877859,0.8688359,9.40124,Standard,Quarterly,780.1981,14.181669,0
884,34.42142,Female,24.307322,19.651663,1.2636852,3.7813,Standard,Annual,739.3742,6.660287,0
885,35.474316,Female,28.413813,7.8183327,5.555061,14.532311,Standard,Annual,652.1639,7.236963,0
886,37.277145,Female,23.69288,10.407409,3.474276,15.342103,Standard,Quarterly,826.3205,7.979028,0
887,25.809414,Male,43.543606,11.423898,0.5535569,4.4808784,Standard,Quarterly,876.73254,15.004639,0
888,42.487396,Female,45.528824,18.814821,5.569627,3.8703752,Basic,Annual,328.2365,6.084827,0
889,26.170507,Female,14.426226,23.439434,7.058599,24.480282,Standard,Quarterly,399.63602,9.263517,0
890,38.984364,Female,28.512817,14.4308405,8.28976,21.551142,Premium,Quarterly,511.3197,6.905107,0
891,29.460756,Female,20.425724,6.767486,7.4934554,27.781927,Basic,Annual,597.8684,26.985699,0
892,38.3579,Male,27.757004,26.440388,2.9138718,16.112038,Standard,Annual,513.689,21.903097,0
893,31.52352,Female,22.305574,25.139778,1.1979942,5.202196,Standard,Annual,801.82404,5.8190265,0
894,39.877296,Male,25.883131,19.258291,2.137512,14.752323,Standard,Quarterly,618.4534,12.925213,0
895,29.046328,Male,48.031776,9.306215,0.91512346,15.369829,Premium,Quarterly,762.5016,11.192734,0
896,24.533146,Male,23.673378,12.676726,0.9714608,12.660075,Standard,Quarterly,805.4532,11.083091,0
897,42.304344,Female,17.816439,18.70608,4.6844153,6.2923565,Standard,Annual,501.4888,6.651661,0
898,36.30289,Female,36.62367,8.546106,1.4536507,5.6359134,Standard,Annual,782.8978,6.84968,0
899,33.85178,Female,24.955883,6.9808,2.9563122,8.8365965,Standard,Annual,640.72797,8.183743,0
900,37.90297,Female,44.539658,14.945362,6.0336165,20.61139,Basic,Quarterly,384.8394,8.967205,0
901,39.18779,Male,14.949314,10.847847,1.5653117,7.385523,Standard,Quarterly,839.6549,17.57734,0
902,43.307228,Male,26.932995,27.309223,1.4803967,5.338648,Standard,Annual,776.9622,20.387323,0
903,40.164497,Female,22.183949,23.72525,5.4272895,10.952222,Standard,Annual,761.59753,6.309337,0
904,27.819971,Male,20.021532,23.23665,0.77856684,10.670978,Standard,Quarterly,714.503,17.845097,0
905,50.492565,Male,18.05145,7.4465995,2.025117,7.4034853,Basic,Quarterly,619.6067,19.975452,0
906,45.512093,Male,43.352654,9.381144,2.5724032,4.4668117,Standard,Annual,860.005,8.245657,0
907,42.76678,Male,8.803761,20.512993,1.8817204,17.546488,Premium,Quarterly,718.4913,16.425753,0
908,47.607815,Male,30.703133,19.79507,1.7094696,11.89605,Standard,Quarterly,816.8852,15.81894,0
909,32.0322,Male,18.28264,10.965706,1.5631399,12.647732,Basic,Quarterly,637.3576,26.032896,0
910,44.87434,Female,46.12302,18.53014,1.676029,4.2160277,Standard,Annual,805.6374,6.900014,0
911,37.430344,Male,13.454992,20.018396,3.0758495,24.733076,Premium,Quarterly,587.0424,21.120838,0
912,49.58667,Male,9.042093,19.984205,5.8681374,10.271431,Premium,Quarterly,650.3365,14.345898,0
913,26.059832,Male,16.341978,16.01831,0.7434931,20.166975,Premium,Quarterly,344.79828,21.816128,0
914,48.77606,Male,37.12651,20.307646,4.966357,22.328184,Standard,Quarterly,615.8606,11.4548,0
915,34.055454,Female,40.497204,11.59227,3.079334,11.355277,Premium,Annual,705.3478,8.132674,0
916,53.715378,Male,31.9098,9.859742,2.4241152,16.38093,Basic,Quarterly,712.2188,13.128521,0
917,27.755379,Male,18.164103,20.65556,4.003115,15.182933,Standard,Quarterly,385.58246,8.592568,0
918,33.645077,Male,41.38917,13.106007,1.3003418,4.782294,Standard,Quarterly,831.9575,12.34752,0
919,37.321877,Male,26.523874,10.2018585,4.8288946,22.133293,Standard,Quarterly,739.6424,13.900111,0
920,31.884548,Male,26.328455,15.105646,0.8084991,14.595101,Premium,Quarterly,424.36996,16.692287,0
921,44.22122,Female,51.385403,8.842394,2.129934,12.647874,Premium,Annual,729.8424,6.7255483,0
922,28.095156,Female,41.837894,21.667578,1.0350232,10.376931,Standard,Annual,792.44745,5.8507857,0
923,55.326473,Female,52.85986,16.367863,5.159745,26.184137,Basic,Monthly,246.65993,12.173546,0
924,55.5731,Male,33.178474,9.273507,4.023222,23.168821,Basic,Quarterly,689.9231,25.63712,0
925,29.224333,Female,47.072235,18.390638,1.2627716,9.26176,Standard,Annual,801.4755,6.832215,0
926,30.261667,Male,40.53072,21.846134,1.7661831,13.739914,Standard,Annual,796.91504,16.316648,0
927,35.99666,Male,19.277975,18.706444,8.23901,15.529225,Basic,Quarterly,417.99396,18.774948,0
928,24.311617,Male,16.011314,8.148314,1.15024,6.9422197,Premium,Quarterly,700.5265,16.147976,0
929,34.064667,Male,41.79523,14.027172,1.8347212,15.273255,Basic,Quarterly,741.6644,25.176332,0
930,31.025642,Male,14.344318,5.254968,2.2060704,6.3106165,Standard,Quarterly,806.0971,11.035977,0
931,28.997307,Male,28.50736,20.730066,1.6056738,9.255196,Standard,Annual,607.5957,12.185569,0
932,32.548035,Female,34.10193,25.478884,1.3346226,14.507251,Standard,Annual,806.29724,6.076568,0
933,46.829685,Male,34.8437,24.785189,7.6627407,5.9229536,Basic,Annual,449.91943,16.761173,0
934,60.373672,Female,11.905489,17.251936,5.970482,17.599781,Standard,Quarterly,244.81184,10.630811,0
935,45.65759,Male,15.783643,12.5366335,3.0912945,8.658213,Standard,Quarterly,828.68414,8.817322,0
936,58.388718,Female,22.355371,23.320738,3.722844,12.364011,Basic,Monthly,218.62242,15.369511,0
937,41.822132,Male,18.313494,9.223514,2.612817,14.835278,Basic,Quarterly,571.92755,23.778158,0
938,28.310787,Female,34.806484,18.819283,1.7150943,10.076803,Standard,Annual,669.8561,8.337615,0
939,37.2929,Male,22.416983,22.126694,2.7449532,5.105687,Standard,Annual,614.6831,10.16525,0
940,41.095177,Male,10.413357,22.25297,1.3500121,11.498115,Premium,Quarterly,716.766,12.487355,0
941,45.785587,Male,30.998608,18.404383,5.642381,8.388179,Basic,Annual,563.26355,13.089585,0
942,35.617085,Female,32.78412,12.882549,1.3266115,11.608654,Standard,Quarterly,641.89935,6.3944383,0
943,29.700089,Female,41.185467,20.804707,3.4768908,7.304503,Basic,Annual,303.4128,8.513077,0
944,28.664375,Male,13.377571,7.325563,1.1944761,8.001381,Standard,Quarterly,784.6794,13.178955,0
945,35.46782,Female,14.745087,21.360064,1.7238477,6.67788,Standard,Quarterly,771.62244,6.4309554,0
946,45.08402,Male,31.531229,20.36451,4.593313,13.893695,Standard,Annual,507.62357,12.194348,0
947,34.737286,Male,49.221336,11.146075,3.5217226,13.564911,Basic,Annual,591.5013,25.138123,0
948,57.469185,Female,29.05351,17.628012,5.029008,3.852981,Basic,Monthly,263.57248,14.389031,0
949,29.197975,Male,48.86254,24.0208,3.0772998,18.693476,Standard,Annual,327.06323,18.452803,0
950,30.172485,Male,46.30256,9.413637,6.2584662,16.388847,Basic,Annual,664.0521,10.903295,0
951,46.98731,Female,26.588076,16.354471,1.7831494,7.2061095,Basic,Quarterly,362.07446,7.7554817,0
952,28.715996,Male,30.19246,9.339118,1.274723,8.676505,Standard,Quarterly,836.23694,13.768984,0
953,47.791775,Male,29.0327,20.987625,9.492975,18.231106,Basic,Annual,666.2993,24.917768,0
954,27.559507,Male,32.36233,12.461157,1.3343894,14.223591,Premium,Quarterly,732.0575,15.532531,0
955,51.56763,Male,49.403545,14.149835,3.0333662,17.672205,Basic,Quarterly,335.8195,23.027119,0
956,38.31499,Male,15.847737,23.75972,1.7207648,6.3058834,Standard,Quarterly,268.35037,8.788608,0
957,36.628708,Female,42.91209,5.73613,8.032427,23.082727,Standard,Annual,714.5222,8.417596,0
958,36.640076,Male,31.047623,10.180863,2.2796304,16.074696,Premium,Quarterly,570.263,12.004757,0
959,45.71402,Female,28.523584,22.68232,4.4702134,25.8527,Premium,Quarterly,441.98145,15.046826,0
960,29.2349,Male,47.240097,20.632038,7.5934415,7.5096507,Basic,Annual,648.1469,14.733271,0
961,37.847992,Male,44.043995,10.852274,7.3464255,23.85383,Basic,Annual,585.2134,21.655296,0
962,52.92434,Male,9.771685,14.687832,7.6937027,11.103334,Premium,Quarterly,429.76712,15.368193,0
963,46.75725,Male,24.192242,7.7655025,1.017427,16.228346,Premium,Quarterly,661.95825,19.781057,0
964,55.096275,Male,50.535507,20.10477,4.3425055,12.038968,Basic,Annual,467.69543,22.3698,0
965,33.9412,Male,29.189766,12.424857,0.98921776,14.80998,Premium,Quarterly,702.7169,14.282687,0
966,40.481773,Male,37.09623,9.184446,2.1467419,11.378264,Basic,Quarterly,565.5442,21.522537,0
967,37.302944,Male,14.484724,27.967138,7.9507346,16.567604,Standard,Annual,524.59546,13.4905,0
968,48.54405,Male,30.199545,10.723125,5.6731653,3.4985414,Basic,Annual,619.5874,15.416115,0
969,48.727177,Male,49.96876,21.797483,1.1039555,11.95378,Basic,Quarterly,504.15707,10.68212,0
970,28.958935,Male,23.516073,24.438189,1.9978343,25.87796,Standard,Annual,725.2641,16.844622,0
971,55.423016,Male,26.12999,24.641888,3.7735431,16.264317,Basic,Quarterly,493.81818,13.140414,0
972,49.91255,Male,29.5481,20.829731,3.7347128,13.905834,Basic,Annual,558.32605,21.847145,0
973,26.496084,Male,28.35596,19.698425,2.6067126,14.409286,Standard,Annual,537.5394,21.983746,0
974,29.744375,Female,19.367716,12.452846,1.2829404,3.910891,Premium,Quarterly,714.3629,6.4367204,0
975,29.732868,Male,21.149912,11.946841,3.4010432,11.20804,Premium,Quarterly,561.4125,13.6147995,0
976,32.849873,Male,45.9217,10.667151,1.616903,9.759644,Basic,Quarterly,751.2721,24.160963,0
977,39.378197,Male,50.370247,7.9653387,7.888622,7.7261825,Basic,Annual,490.24722,14.217493,0
978,39.475857,Male,26.097229,11.830778,1.8133988,12.009945,Standard,Quarterly,787.511,20.992739,0
979,36.2241,Female,46.19065,9.744848,1.0096331,14.32003,Standard,Quarterly,777.6849,6.5217977,0
980,37.461617,Male,20.133295,11.822025,5.032123,8.995376,Basic,Quarterly,667.2679,19.453844,0
981,36.150154,Male,36.930786,18.113472,1.1491442,17.140472,Premium,Quarterly,646.8062,20.596554,0
982,28.317068,Male,35.15269,6.789865,3.7588212,18.819555,Basic,Annual,536.518,22.002047,0
983,36.786053,Male,18.875654,7.2857747,3.3200872,13.3351145,Premium,Quarterly,600.8327,18.772974,0
984,44.066284,Male,45.976124,5.691113,5.0184603,8.222196,Basic,Annual,673.80005,26.489546,0
985,58.687824,Male,35.595196,19.93138,4.341787,11.987614,Basic,Monthly,250.04329,20.713188,0
986,41.487976,Male,18.572214,12.798268,8.912107,15.806166,Basic,Quarterly,210.3592,18.567776,0
987,34.902447,Male,53.731537,17.754335,2.0222335,18.601524,Standard,Quarterly,850.42664,12.881845,0
988,42.421017,Male,18.062012,11.19421,4.4094696,4.88388,Basic,Quarterly,250.43599,19.767206,0
989,50.24717,Male,25.240618,11.337277,1.6014922,11.160538,Basic,Quarterly,725.46313,18.42142,0
990,48.14035,Female,21.64654,17.69143,1.7333055,19.219767,Premium,Quarterly,389.56265,7.5489774,0
991,34.634068,Female,38.6307,20.360214,8.241925,7.0129795,Basic,Annual,534.0629,8.041697,0
992,37.93399,Male,23.396938,11.909473,2.519505,13.409383,Premium,Quarterly,634.7518,15.571824,0
993,38.131218,Male,31.45686,15.158703,0.9362259,14.201421,Standard,Quarterly,818.67615,9.537013,0
994,27.151548,Male,37.907436,7.475164,6.4685736,25.146063,Standard,Annual,812.89386,16.66944,0
995,42.931496,Male,35.572758,24.992088,3.0573015,10.671877,Basic,Annual,244.92271,16.66257,0
996,46.780598,Female,19.066528,24.316404,1.598978,13.167113,Standard,Quarterly,708.5481,6.3785806,0
997,33.50594,Male,27.68982,12.491498,1.8297439,13.26281,Basic,Quarterly,319.47302,21.911158,0
998,28.791449,Female,16.997887,15.936013,0.93209004,7.5159454,Standard,Quarterly,799.0054,6.97696,0
999,43.15733,Female,42.25813,7.334904,1.6945369,7.736686,Premium,Annual,714.81384,7.6977305,0
1000,32.53033,Male,32.62319,7.4881034,1.5856094,15.749959,Basic,Quarterly,758.206,27.21832,0
